Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
40517,02-07-2018,8154465062915575,2,burnt garlic tonkotsu ramen
40518,02-07-2018,8154465062915575,2,burnt garlic tonkotsu ramen
40519,02-07-2018,6214764938650922,4,vegetarian curry + king trumpet mushroom ramen
40520,02-07-2018,6214764938650922,4,vegetarian curry + king trumpet mushroom ramen
40521,02-07-2018,3987514951022204,1,truffle butter ramen
40522,02-07-2018,3987514951022204,1,truffle butter ramen
40523,02-07-2018,9823485961397230,4,vegetarian spicy miso
40524,02-07-2018,9823485961397230,4,vegetarian spicy miso
40525,02-07-2018,8384389722047049,1,tori paitan ramen
40526,02-07-2018,8384389722047049,1,tori paitan ramen
40527,02-07-2018,4859140571060692,4,tori paitan ramen
40528,02-07-2018,4859140571060692,4,tori paitan ramen
40529,02-07-2018,6604607891931738,1,truffle butter ramen
40530,02-07-2018,6604607891931738,1,truffle butter ramen
40531,02-07-2018,2626941594527950,1,nagomi shoyu
40532,02-07-2018,2626941594527950,1,nagomi shoyu
40533,02-07-2018,7206451719894350,1,miso crab ramen
40534,02-07-2018,7206451719894350,1,miso crab ramen
40535,02-07-2018,8299573065574160,1,vegetarian spicy miso
40536,02-07-2018,8299573065574160,1,vegetarian spicy miso
40537,02-07-2018,4854179609656993,1,spicy miso ramen
40538,02-07-2018,4854179609656993,1,spicy miso ramen
40539,02-07-2018,5358738555076291,1,vegetarian spicy miso
40540,02-07-2018,5358738555076291,1,vegetarian spicy miso
40541,02-07-2018,1504551280432487,1,soft-shell miso crab ramen
40542,02-07-2018,1504551280432487,1,soft-shell miso crab ramen
40543,02-07-2018,4712231963265073,1,miso crab ramen
40544,02-07-2018,4712231963265073,1,miso crab ramen
40545,02-07-2018,8452325660937330,1,shio ramen
40546,02-07-2018,8452325660937330,1,shio ramen
40547,02-07-2018,1870207309681601,1,vegetarian spicy miso
40548,02-07-2018,1870207309681601,1,vegetarian spicy miso
40549,02-07-2018,6911467874554441,1,tonkotsu ramen
40550,02-07-2018,6911467874554441,1,tonkotsu ramen
40551,02-07-2018,5150192025623735,1,tonkotsu ramen
40552,02-07-2018,5150192025623735,1,tonkotsu ramen
40553,02-07-2018,999811043295978,4,miso crab ramen
40554,02-07-2018,999811043295978,4,miso crab ramen
40555,02-07-2018,616414622251120,1,tonkotsu ramen
40556,02-07-2018,616414622251120,1,tonkotsu ramen
40557,02-07-2018,528711225930157,1,soft-shell miso crab ramen
40558,02-07-2018,528711225930157,1,soft-shell miso crab ramen
40559,02-07-2018,5200243630608715,1,spicy miso ramen
40560,02-07-2018,5200243630608715,1,spicy miso ramen
40561,02-07-2018,5256220595410719,1,vegetarian spicy miso
40562,02-07-2018,5256220595410719,1,vegetarian spicy miso
40563,02-07-2018,2588678108369910,1,vegetarian spicy miso
40564,02-07-2018,2588678108369910,1,vegetarian spicy miso
40565,02-07-2018,2214754288984214,1,vegetarian curry + king trumpet mushroom ramen
40566,02-07-2018,2214754288984214,1,vegetarian curry + king trumpet mushroom ramen
40567,02-07-2018,6187247353818195,1,shio ramen
40568,02-07-2018,6187247353818195,1,shio ramen
40569,02-07-2018,6332077415530607,1,shio ramen
40570,02-07-2018,6332077415530607,1,shio ramen
40571,02-07-2018,2955547020638456,4,soft-shell miso crab ramen
40572,02-07-2018,2955547020638456,4,soft-shell miso crab ramen
40573,02-07-2018,4611986699345699,1,shio ramen
40574,02-07-2018,4611986699345699,1,shio ramen
40575,02-07-2018,4129276173145267,1,vegetarian curry + king trumpet mushroom ramen
40576,02-07-2018,4129276173145267,1,vegetarian curry + king trumpet mushroom ramen
40577,02-07-2018,3514567601311336,1,truffle butter ramen
40578,02-07-2018,3514567601311336,1,truffle butter ramen
40579,02-07-2018,6919545880593815,2,tori paitan ramen
40580,02-07-2018,6919545880593815,2,tori paitan ramen
40581,02-07-2018,479915729300009,1,nagomi shoyu
40582,02-07-2018,479915729300009,1,nagomi shoyu
40583,02-07-2018,7217742501032468,3,tonkotsu ramen
40584,02-07-2018,7217742501032468,3,tonkotsu ramen
40585,02-07-2018,3115691287171615,2,vegetarian spicy miso
40586,02-07-2018,3115691287171615,2,vegetarian spicy miso
40587,02-07-2018,7430606598838435,2,burnt garlic tonkotsu ramen
40588,02-07-2018,7430606598838435,2,burnt garlic tonkotsu ramen
40589,02-07-2018,9897690263808391,1,spicy miso ramen
40590,02-07-2018,9897690263808391,1,spicy miso ramen
40591,02-07-2018,6468772175639164,2,truffle butter ramen
40592,02-07-2018,6468772175639164,2,truffle butter ramen
40593,02-07-2018,8629125158023878,1,tonkotsu ramen
40594,02-07-2018,8629125158023878,1,tonkotsu ramen
40595,02-07-2018,2388081293930500,1,shio ramen
40596,02-07-2018,2388081293930500,1,shio ramen
40597,02-07-2018,1283147549898488,2,tori paitan ramen
40598,02-07-2018,1283147549898488,2,tori paitan ramen
40599,02-07-2018,1170124885362769,1,tori paitan ramen
40600,02-07-2018,1170124885362769,1,tori paitan ramen
40601,02-07-2018,8844206835567624,1,vegetarian curry + king trumpet mushroom ramen
40602,02-07-2018,8844206835567624,1,vegetarian curry + king trumpet mushroom ramen
40603,02-07-2018,1538363646221290,1,spicy miso ramen
40604,02-07-2018,1538363646221290,1,spicy miso ramen
40605,02-07-2018,1776652507749813,1,vegetarian curry + king trumpet mushroom ramen
40606,02-07-2018,1776652507749813,1,vegetarian curry + king trumpet mushroom ramen
40607,02-07-2018,4516198092112046,1,tori paitan ramen
40608,02-07-2018,4516198092112046,1,tori paitan ramen
40609,02-07-2018,2910677734016650,1,tonkotsu ramen
40610,02-07-2018,2910677734016650,1,tonkotsu ramen
40611,02-07-2018,8153523095463019,1,nagomi shoyu
40612,02-07-2018,8153523095463019,1,nagomi shoyu
40613,02-07-2018,1159089576546829,1,vegetarian curry + king trumpet mushroom ramen
40614,02-07-2018,1159089576546829,1,vegetarian curry + king trumpet mushroom ramen
40615,02-07-2018,600530369100141,1,miso crab ramen
40616,02-07-2018,600530369100141,1,miso crab ramen
40617,02-07-2018,2171753597979422,1,soft-shell miso crab ramen
40618,02-07-2018,2171753597979422,1,soft-shell miso crab ramen
40619,02-07-2018,9302384855675473,1,tori paitan ramen
40620,02-07-2018,9302384855675473,1,tori paitan ramen
40621,02-07-2018,5902739278247505,2,burnt garlic tonkotsu ramen
40622,02-07-2018,5902739278247505,2,burnt garlic tonkotsu ramen
40623,02-07-2018,363248664172702,1,burnt garlic tonkotsu ramen
40624,02-07-2018,363248664172702,1,burnt garlic tonkotsu ramen
40625,02-07-2018,7688426079644988,1,tonkotsu ramen
40626,02-07-2018,7688426079644988,1,tonkotsu ramen
40627,02-08-2018,632483061300064,1,nagomi shoyu
40628,02-08-2018,632483061300064,1,nagomi shoyu
40629,02-08-2018,4046312684023358,1,shio ramen
40630,02-08-2018,4046312684023358,1,shio ramen
40631,02-08-2018,6530437603292262,2,vegetarian spicy miso
40632,02-08-2018,6530437603292262,2,vegetarian spicy miso
40633,02-08-2018,143810148293771,1,nagomi shoyu
40634,02-08-2018,143810148293771,1,nagomi shoyu
40635,02-08-2018,2903049806622642,1,truffle butter ramen
40636,02-08-2018,2903049806622642,1,truffle butter ramen
40637,02-08-2018,4076024900656819,1,burnt garlic tonkotsu ramen
40638,02-08-2018,4076024900656819,1,burnt garlic tonkotsu ramen
40639,02-08-2018,3966470099238690,1,vegetarian curry + king trumpet mushroom ramen
40640,02-08-2018,3966470099238690,1,vegetarian curry + king trumpet mushroom ramen
40641,02-08-2018,713539545952862,1,miso crab ramen
40642,02-08-2018,713539545952862,1,miso crab ramen
40643,02-08-2018,1930385451341308,1,spicy miso ramen
40644,02-08-2018,1930385451341308,1,spicy miso ramen
40645,02-08-2018,8225801481073252,1,vegetarian spicy miso
40646,02-08-2018,8225801481073252,1,vegetarian spicy miso
40647,02-08-2018,4523420161983676,3,vegetarian spicy miso
40648,02-08-2018,4523420161983676,3,vegetarian spicy miso
40649,02-08-2018,6523507082367825,2,nagomi shoyu
40650,02-08-2018,6523507082367825,2,nagomi shoyu
40651,02-08-2018,941978091387206,3,miso crab ramen
40652,02-08-2018,941978091387206,3,miso crab ramen
40653,02-08-2018,2617668653789748,1,nagomi shoyu
40654,02-08-2018,2617668653789748,1,nagomi shoyu
40655,02-08-2018,1109146760642386,1,tonkotsu ramen
40656,02-08-2018,1109146760642386,1,tonkotsu ramen
40657,02-08-2018,6178199164401636,3,soft-shell miso crab ramen
40658,02-08-2018,6178199164401636,3,soft-shell miso crab ramen
40659,02-08-2018,9798291196940171,1,burnt garlic tonkotsu ramen
40660,02-08-2018,9798291196940171,1,burnt garlic tonkotsu ramen
40661,02-08-2018,8409648202458742,4,truffle butter ramen
40662,02-08-2018,8409648202458742,4,truffle butter ramen
40663,02-08-2018,8937912349602069,1,nagomi shoyu
40664,02-08-2018,8937912349602069,1,nagomi shoyu
40665,02-08-2018,873933738033617,2,vegetarian curry + king trumpet mushroom ramen
40666,02-08-2018,873933738033617,2,vegetarian curry + king trumpet mushroom ramen
40667,02-08-2018,3331694464715201,1,vegetarian spicy miso
40668,02-08-2018,3331694464715201,1,vegetarian spicy miso
40669,02-08-2018,2494141233945864,2,miso crab ramen
40670,02-08-2018,2494141233945864,2,miso crab ramen
40671,02-08-2018,5452049007914155,2,vegetarian spicy miso
40672,02-08-2018,5452049007914155,2,vegetarian spicy miso
40673,02-08-2018,7151376796743807,2,vegetarian curry + king trumpet mushroom ramen
40674,02-08-2018,7151376796743807,2,vegetarian curry + king trumpet mushroom ramen
40675,02-08-2018,6007942738555582,1,vegetarian spicy miso
40676,02-08-2018,6007942738555582,1,vegetarian spicy miso
40677,02-08-2018,4971936105715458,1,truffle butter ramen
40678,02-08-2018,4971936105715458,1,truffle butter ramen
40679,02-08-2018,7954755680706321,1,miso crab ramen
40680,02-08-2018,7954755680706321,1,miso crab ramen
40681,02-08-2018,5312377205649906,1,tonkotsu ramen
40682,02-08-2018,5312377205649906,1,tonkotsu ramen
40683,02-08-2018,5466482653856703,1,spicy miso ramen
40684,02-08-2018,5466482653856703,1,spicy miso ramen
40685,02-08-2018,6639639663619477,1,tonkotsu ramen
40686,02-08-2018,6639639663619477,1,tonkotsu ramen
40687,02-08-2018,8421000439785632,1,shio ramen
40688,02-08-2018,8421000439785632,1,shio ramen
40689,02-08-2018,7238132383336819,1,miso crab ramen
40690,02-08-2018,7238132383336819,1,miso crab ramen
40691,02-08-2018,3870610382295729,1,truffle butter ramen
40692,02-08-2018,3870610382295729,1,truffle butter ramen
40693,02-08-2018,2655018401265534,1,tori paitan ramen
40694,02-08-2018,2655018401265534,1,tori paitan ramen
40695,02-08-2018,820812339674523,3,tonkotsu ramen
40696,02-08-2018,820812339674523,3,tonkotsu ramen
40697,02-08-2018,5912177165621055,1,burnt garlic tonkotsu ramen
40698,02-08-2018,5912177165621055,1,burnt garlic tonkotsu ramen
40699,02-08-2018,3371077142724453,1,burnt garlic tonkotsu ramen
40700,02-08-2018,3371077142724453,1,burnt garlic tonkotsu ramen
40701,02-08-2018,7881432062192333,1,tonkotsu ramen
40702,02-08-2018,7881432062192333,1,tonkotsu ramen
40703,02-08-2018,1635516179990404,1,burnt garlic tonkotsu ramen
40704,02-08-2018,1635516179990404,1,burnt garlic tonkotsu ramen
40705,02-08-2018,628189332294205,1,nagomi shoyu
40706,02-08-2018,628189332294205,1,nagomi shoyu
40707,02-08-2018,2517372414751763,1,shio ramen
40708,02-08-2018,2517372414751763,1,shio ramen
40709,02-08-2018,8254288887333623,1,vegetarian spicy miso
40710,02-08-2018,8254288887333623,1,vegetarian spicy miso
40711,02-08-2018,8071451741220750,4,miso crab ramen
40712,02-08-2018,8071451741220750,4,miso crab ramen
40713,02-08-2018,9009010182980527,1,nagomi shoyu
40714,02-08-2018,9009010182980527,1,nagomi shoyu
40715,02-08-2018,2324726302295496,4,vegetarian curry + king trumpet mushroom ramen
40716,02-08-2018,2324726302295496,4,vegetarian curry + king trumpet mushroom ramen
40717,02-08-2018,9679513802475289,1,miso crab ramen
40718,02-08-2018,9679513802475289,1,miso crab ramen
40719,02-08-2018,6910522483743603,1,shio ramen
40720,02-08-2018,6910522483743603,1,shio ramen
40721,02-08-2018,9160874731340733,1,truffle butter ramen
40722,02-08-2018,9160874731340733,1,truffle butter ramen
40723,02-08-2018,8143042410241517,2,miso crab ramen
40724,02-08-2018,8143042410241517,2,miso crab ramen
40725,02-08-2018,2986833975251770,1,tonkotsu ramen
40726,02-08-2018,2986833975251770,1,tonkotsu ramen
40727,02-08-2018,5965918316661578,1,tonkotsu ramen
40728,02-08-2018,5965918316661578,1,tonkotsu ramen
40729,02-08-2018,422656643948407,1,truffle butter ramen
40730,02-08-2018,422656643948407,1,truffle butter ramen
40731,02-09-2018,7641315996688647,1,vegetarian curry + king trumpet mushroom ramen
40732,02-09-2018,7641315996688647,1,vegetarian curry + king trumpet mushroom ramen
40733,02-09-2018,4572147725754707,1,vegetarian curry + king trumpet mushroom ramen
40734,02-09-2018,4572147725754707,1,vegetarian curry + king trumpet mushroom ramen
40735,02-09-2018,3911860714141141,1,miso crab ramen
40736,02-09-2018,3911860714141141,1,miso crab ramen
40737,02-09-2018,3596660918781462,1,truffle butter ramen
40738,02-09-2018,3596660918781462,1,truffle butter ramen
40739,02-09-2018,323188272268278,1,nagomi shoyu
40740,02-09-2018,323188272268278,1,nagomi shoyu
40741,02-09-2018,1466238627517729,1,soft-shell miso crab ramen
40742,02-09-2018,1466238627517729,1,soft-shell miso crab ramen
40743,02-09-2018,3310487236569131,1,miso crab ramen
40744,02-09-2018,3310487236569131,1,miso crab ramen
40745,02-09-2018,6738569985313166,1,truffle butter ramen
40746,02-09-2018,6738569985313166,1,truffle butter ramen
40747,02-09-2018,9814584956050036,1,tori paitan ramen
40748,02-09-2018,9814584956050036,1,tori paitan ramen
40749,02-09-2018,4040472533335671,1,nagomi shoyu
40750,02-09-2018,4040472533335671,1,nagomi shoyu
40751,02-09-2018,8504740396944793,2,tori paitan ramen
40752,02-09-2018,8504740396944793,2,tori paitan ramen
40753,02-09-2018,1996227485394142,1,soft-shell miso crab ramen
40754,02-09-2018,1996227485394142,1,soft-shell miso crab ramen
40755,02-09-2018,5375015716869320,1,burnt garlic tonkotsu ramen
40756,02-09-2018,5375015716869320,1,burnt garlic tonkotsu ramen
40757,02-09-2018,719545201109771,1,shio ramen
40758,02-09-2018,719545201109771,1,shio ramen
40759,02-10-2018,525485927928075,1,tonkotsu ramen
40760,02-10-2018,525485927928075,1,tonkotsu ramen
40761,02-10-2018,9023475597693527,1,tori paitan ramen
40762,02-10-2018,9023475597693527,1,tori paitan ramen
40763,02-10-2018,7205773262929715,1,shio ramen
40764,02-10-2018,7205773262929715,1,shio ramen
40765,02-10-2018,7179912476851431,1,miso crab ramen
40766,02-10-2018,7179912476851431,1,miso crab ramen
40767,02-10-2018,4166558610474151,1,burnt garlic tonkotsu ramen
40768,02-10-2018,4166558610474151,1,burnt garlic tonkotsu ramen
40769,02-10-2018,6566958408512758,1,soft-shell miso crab ramen
40770,02-10-2018,6566958408512758,1,soft-shell miso crab ramen
40771,02-10-2018,3687569350987610,1,vegetarian curry + king trumpet mushroom ramen
40772,02-10-2018,3687569350987610,1,vegetarian curry + king trumpet mushroom ramen
40773,02-10-2018,8230422122889606,4,vegetarian curry + king trumpet mushroom ramen
40774,02-10-2018,8230422122889606,4,vegetarian curry + king trumpet mushroom ramen
40775,02-10-2018,2279556005935997,1,soft-shell miso crab ramen
40776,02-10-2018,2279556005935997,1,soft-shell miso crab ramen
40777,02-10-2018,7274662352124390,1,tonkotsu ramen
40778,02-10-2018,7274662352124390,1,tonkotsu ramen
40779,02-10-2018,269443105391588,1,tori paitan ramen
40780,02-10-2018,269443105391588,1,tori paitan ramen
40781,02-10-2018,6738483114367940,1,truffle butter ramen
40782,02-10-2018,6738483114367940,1,truffle butter ramen
40783,02-10-2018,129501077559661,1,burnt garlic tonkotsu ramen
40784,02-10-2018,129501077559661,1,burnt garlic tonkotsu ramen
40785,02-10-2018,5705338015049871,1,vegetarian curry + king trumpet mushroom ramen
40786,02-10-2018,5705338015049871,1,vegetarian curry + king trumpet mushroom ramen
40787,02-10-2018,3007949976842297,1,spicy miso ramen
40788,02-10-2018,3007949976842297,1,spicy miso ramen
40789,02-10-2018,6286005455620296,1,soft-shell miso crab ramen
40790,02-10-2018,6286005455620296,1,soft-shell miso crab ramen
40791,02-10-2018,7502067151816794,1,tori paitan ramen
40792,02-10-2018,7502067151816794,1,tori paitan ramen
40793,02-10-2018,8569803170235116,3,shio ramen
40794,02-10-2018,8569803170235116,3,shio ramen
40795,02-10-2018,9005353913735993,1,soft-shell miso crab ramen
40796,02-10-2018,9005353913735993,1,soft-shell miso crab ramen
40797,02-10-2018,1806391107156921,1,nagomi shoyu
40798,02-10-2018,1806391107156921,1,nagomi shoyu
40799,02-10-2018,8259484032901811,2,spicy miso ramen
40800,02-10-2018,8259484032901811,2,spicy miso ramen
40801,02-10-2018,1788831283705346,1,tori paitan ramen
40802,02-10-2018,1788831283705346,1,tori paitan ramen
40803,02-10-2018,948151488192883,1,shio ramen
40804,02-10-2018,948151488192883,1,shio ramen
40805,02-10-2018,1906729022701531,4,nagomi shoyu
40806,02-10-2018,1906729022701531,4,nagomi shoyu
40807,02-10-2018,4548386246856426,1,vegetarian spicy miso
40808,02-10-2018,4548386246856426,1,vegetarian spicy miso
40809,02-10-2018,377152315524786,1,soft-shell miso crab ramen
40810,02-10-2018,377152315524786,1,soft-shell miso crab ramen
40811,02-10-2018,245170164304357,1,vegetarian spicy miso
40812,02-10-2018,245170164304357,1,vegetarian spicy miso
40813,02-11-2018,4995758827665521,1,vegetarian curry + king trumpet mushroom ramen
40814,02-11-2018,4995758827665521,1,vegetarian curry + king trumpet mushroom ramen
40815,02-11-2018,271172859739084,1,truffle butter ramen
40816,02-11-2018,271172859739084,1,truffle butter ramen
40817,02-11-2018,8608973704131339,1,nagomi shoyu
40818,02-11-2018,8608973704131339,1,nagomi shoyu
40819,02-11-2018,4892505274772640,1,tonkotsu ramen
40820,02-11-2018,4892505274772640,1,tonkotsu ramen
40821,02-11-2018,1871246180402399,1,soft-shell miso crab ramen
40822,02-11-2018,1871246180402399,1,soft-shell miso crab ramen
40823,02-11-2018,5796758530641590,1,burnt garlic tonkotsu ramen
40824,02-11-2018,5796758530641590,1,burnt garlic tonkotsu ramen
40825,02-11-2018,6660930482546448,1,truffle butter ramen
40826,02-11-2018,6660930482546448,1,truffle butter ramen
40827,02-11-2018,1895280984988285,1,truffle butter ramen
40828,02-11-2018,1895280984988285,1,truffle butter ramen
40829,02-11-2018,9383494248753015,4,vegetarian curry + king trumpet mushroom ramen
40830,02-11-2018,9383494248753015,4,vegetarian curry + king trumpet mushroom ramen
40831,02-11-2018,3607166128237078,2,burnt garlic tonkotsu ramen
40832,02-11-2018,3607166128237078,2,burnt garlic tonkotsu ramen
40833,02-11-2018,6569049466452242,2,vegetarian spicy miso
40834,02-11-2018,6569049466452242,2,vegetarian spicy miso
40835,02-11-2018,4041333896222503,1,truffle butter ramen
40836,02-11-2018,4041333896222503,1,truffle butter ramen
40837,02-11-2018,1252174155156692,1,nagomi shoyu
40838,02-11-2018,1252174155156692,1,nagomi shoyu
40839,02-11-2018,5081845770001615,1,spicy miso ramen
40840,02-11-2018,5081845770001615,1,spicy miso ramen
40841,02-11-2018,8290710331359265,1,miso crab ramen
40842,02-11-2018,8290710331359265,1,miso crab ramen
40843,02-11-2018,8908570457921695,1,truffle butter ramen
40844,02-11-2018,8908570457921695,1,truffle butter ramen
40845,02-11-2018,1558035703654419,4,shio ramen
40846,02-11-2018,1558035703654419,4,shio ramen
40847,02-11-2018,3508985031374577,1,truffle butter ramen
40848,02-11-2018,3508985031374577,1,truffle butter ramen
40849,02-11-2018,4777764520519789,1,shio ramen
40850,02-11-2018,4777764520519789,1,shio ramen
40851,02-11-2018,3977355667861897,1,shio ramen
40852,02-11-2018,3977355667861897,1,shio ramen
40853,02-11-2018,3483551269015048,1,nagomi shoyu
40854,02-11-2018,3483551269015048,1,nagomi shoyu
40855,02-11-2018,3030400974700895,1,tori paitan ramen
40856,02-11-2018,3030400974700895,1,tori paitan ramen
40857,02-11-2018,7340739841786250,1,shio ramen
40858,02-11-2018,7340739841786250,1,shio ramen
40859,02-11-2018,7085385037822783,1,shio ramen
40860,02-11-2018,7085385037822783,1,shio ramen
40861,02-11-2018,4907043022568777,1,tori paitan ramen
40862,02-11-2018,4907043022568777,1,tori paitan ramen
40863,02-11-2018,1435142140773125,4,burnt garlic tonkotsu ramen
40864,02-11-2018,1435142140773125,4,burnt garlic tonkotsu ramen
40865,02-11-2018,2786760539719060,2,tonkotsu ramen
40866,02-11-2018,2786760539719060,2,tonkotsu ramen
40867,02-11-2018,300507542439782,1,miso crab ramen
40868,02-11-2018,300507542439782,1,miso crab ramen
40869,02-11-2018,8189400312125951,1,miso crab ramen
40870,02-11-2018,8189400312125951,1,miso crab ramen
40871,02-11-2018,6727431042756978,1,spicy miso ramen
40872,02-11-2018,6727431042756978,1,spicy miso ramen
40873,02-11-2018,2247143690250893,4,nagomi shoyu
40874,02-11-2018,2247143690250893,4,nagomi shoyu
40875,02-11-2018,5108987333153871,1,miso crab ramen
40876,02-11-2018,5108987333153871,1,miso crab ramen
40877,02-11-2018,7105874950437587,2,vegetarian curry + king trumpet mushroom ramen
40878,02-11-2018,7105874950437587,2,vegetarian curry + king trumpet mushroom ramen
40879,02-11-2018,3623147953201895,1,vegetarian curry + king trumpet mushroom ramen
40880,02-11-2018,3623147953201895,1,vegetarian curry + king trumpet mushroom ramen
40881,02-11-2018,3606741212523272,1,spicy miso ramen
40882,02-11-2018,3606741212523272,1,spicy miso ramen
40883,02-11-2018,5908661213898027,1,vegetarian spicy miso
40884,02-11-2018,5908661213898027,1,vegetarian spicy miso
40885,02-11-2018,3710739807077088,2,spicy miso ramen
40886,02-11-2018,3710739807077088,2,spicy miso ramen
40887,02-11-2018,8960484210882547,3,tonkotsu ramen
40888,02-11-2018,8960484210882547,3,tonkotsu ramen
40889,02-11-2018,8552197287277268,1,soft-shell miso crab ramen
40890,02-11-2018,8552197287277268,1,soft-shell miso crab ramen
40891,02-11-2018,8901604112442222,1,soft-shell miso crab ramen
40892,02-11-2018,8901604112442222,1,soft-shell miso crab ramen
40893,02-11-2018,8407737496092284,1,burnt garlic tonkotsu ramen
40894,02-11-2018,8407737496092284,1,burnt garlic tonkotsu ramen
40895,02-11-2018,3685784995626171,1,truffle butter ramen
40896,02-11-2018,3685784995626171,1,truffle butter ramen
40897,02-11-2018,6109002441907476,1,truffle butter ramen
40898,02-11-2018,6109002441907476,1,truffle butter ramen
40899,02-11-2018,7026633398248356,1,vegetarian curry + king trumpet mushroom ramen
40900,02-11-2018,7026633398248356,1,vegetarian curry + king trumpet mushroom ramen
40901,02-11-2018,2670623940598047,1,truffle butter ramen
40902,02-11-2018,2670623940598047,1,truffle butter ramen
40903,02-11-2018,9261711356022214,1,truffle butter ramen
40904,02-11-2018,9261711356022214,1,truffle butter ramen
40905,02-11-2018,4852020181824003,1,nagomi shoyu
40906,02-11-2018,4852020181824003,1,nagomi shoyu
40907,02-11-2018,357159493822708,1,vegetarian curry + king trumpet mushroom ramen
40908,02-11-2018,357159493822708,1,vegetarian curry + king trumpet mushroom ramen
40909,02-11-2018,498057121813334,1,vegetarian spicy miso
40910,02-11-2018,498057121813334,1,vegetarian spicy miso
40911,02-11-2018,2244655684426614,1,spicy miso ramen
40912,02-11-2018,2244655684426614,1,spicy miso ramen
40913,02-11-2018,1965855318812389,1,burnt garlic tonkotsu ramen
40914,02-11-2018,1965855318812389,1,burnt garlic tonkotsu ramen
40915,02-11-2018,1094179439486114,1,nagomi shoyu
40916,02-11-2018,1094179439486114,1,nagomi shoyu
40917,02-11-2018,3096872564307856,1,burnt garlic tonkotsu ramen
40918,02-11-2018,3096872564307856,1,burnt garlic tonkotsu ramen
40919,02-11-2018,53392398029230,1,vegetarian spicy miso
40920,02-11-2018,53392398029230,1,vegetarian spicy miso
40921,02-11-2018,6586671895700080,1,tori paitan ramen
40922,02-11-2018,6586671895700080,1,tori paitan ramen
40923,02-11-2018,8282492881991237,2,vegetarian spicy miso
40924,02-11-2018,8282492881991237,2,vegetarian spicy miso
40925,02-11-2018,9438609619019965,1,vegetarian curry + king trumpet mushroom ramen
40926,02-11-2018,9438609619019965,1,vegetarian curry + king trumpet mushroom ramen
40927,02-11-2018,7186331098550553,1,nagomi shoyu
40928,02-11-2018,7186331098550553,1,nagomi shoyu
40929,02-11-2018,4745810425755617,1,nagomi shoyu
40930,02-11-2018,4745810425755617,1,nagomi shoyu
40931,02-11-2018,8010508656641962,1,tori paitan ramen
40932,02-11-2018,8010508656641962,1,tori paitan ramen
40933,02-11-2018,4531679042058679,1,tori paitan ramen
40934,02-11-2018,4531679042058679,1,tori paitan ramen
40935,02-11-2018,6326250864621661,2,burnt garlic tonkotsu ramen
40936,02-11-2018,6326250864621661,2,burnt garlic tonkotsu ramen
40937,02-11-2018,7872722141667151,1,soft-shell miso crab ramen
40938,02-11-2018,7872722141667151,1,soft-shell miso crab ramen
40939,02-11-2018,8954580196678991,4,burnt garlic tonkotsu ramen
40940,02-11-2018,8954580196678991,4,burnt garlic tonkotsu ramen
40941,02-11-2018,831253468433864,1,shio ramen
40942,02-11-2018,831253468433864,1,shio ramen
40943,02-11-2018,2031326266872092,4,tori paitan ramen
40944,02-11-2018,2031326266872092,4,tori paitan ramen
40945,02-11-2018,6059964724177840,1,burnt garlic tonkotsu ramen
40946,02-11-2018,6059964724177840,1,burnt garlic tonkotsu ramen
40947,02-11-2018,2205704390230051,1,shio ramen
40948,02-11-2018,2205704390230051,1,shio ramen
40949,02-11-2018,3134327520037808,1,tonkotsu ramen
40950,02-11-2018,3134327520037808,1,tonkotsu ramen
40951,02-11-2018,8057511302721153,1,shio ramen
40952,02-11-2018,8057511302721153,1,shio ramen
40953,02-11-2018,515355000594801,1,vegetarian spicy miso
40954,02-11-2018,515355000594801,1,vegetarian spicy miso
40955,02-11-2018,3090814118512120,1,burnt garlic tonkotsu ramen
40956,02-11-2018,3090814118512120,1,burnt garlic tonkotsu ramen
40957,02-11-2018,8157014753503694,1,spicy miso ramen
40958,02-11-2018,8157014753503694,1,spicy miso ramen
40959,02-11-2018,5083939727932567,1,nagomi shoyu
40960,02-11-2018,5083939727932567,1,nagomi shoyu
40961,02-11-2018,9001111119379438,1,tonkotsu ramen
40962,02-11-2018,9001111119379438,1,tonkotsu ramen
40963,02-11-2018,7137808332991858,1,vegetarian curry + king trumpet mushroom ramen
40964,02-11-2018,7137808332991858,1,vegetarian curry + king trumpet mushroom ramen
40965,02-11-2018,5141010627719745,1,tonkotsu ramen
40966,02-11-2018,5141010627719745,1,tonkotsu ramen
40967,02-11-2018,7871862618895725,1,nagomi shoyu
40968,02-11-2018,7871862618895725,1,nagomi shoyu
40969,02-11-2018,1284853863228722,1,spicy miso ramen
40970,02-11-2018,1284853863228722,1,spicy miso ramen
40971,02-11-2018,4384916228496842,1,shio ramen
40972,02-11-2018,4384916228496842,1,shio ramen
40973,02-11-2018,2074258433708160,1,miso crab ramen
40974,02-11-2018,2074258433708160,1,miso crab ramen
40975,02-11-2018,7487699824275853,1,nagomi shoyu
40976,02-11-2018,7487699824275853,1,nagomi shoyu
40977,02-11-2018,1681879255768091,1,soft-shell miso crab ramen
40978,02-11-2018,1681879255768091,1,soft-shell miso crab ramen
40979,02-11-2018,5488801044195026,1,tonkotsu ramen
40980,02-11-2018,5488801044195026,1,tonkotsu ramen
40981,02-11-2018,5662474586456532,1,shio ramen
40982,02-11-2018,5662474586456532,1,shio ramen
